,Destination,Lat_Destination,Lon_Destination,AverageFeltTemperature,HoursOfSun,Percentageofchanceofrain,WeatherTypeScore,WeatherScore,DestinationID,name,url,Rating,description,Lat_Hotels,Lon_Hotels
89,Le Havre,49.4938975,0.1079732,10.96,14.69,0.03,6.86,34.22,3,"MonHavre, Dauphine St François, Bord de mer, WIFI, Fibre Orange",https://www.booking.com/hotel/fr/appartement-centre-mer-wifi.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=483d4b1c5e57f7ce433a1bc76eb7352a&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=c5d66433a13c0227&srepoch=1651500904&all_sr_blocks=669252501_339154107_2_0_0&highlighted_blocks=669252501_339154107_2_0_0&matching_block_id=669252501_339154107_2_0_0&sr_pri_blocks=669252501_339154107_2_0_0__11081&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,9","[""Le MonHavre, Dauphine St François, Bord de mer, WIFI, Fibre Orange est situé au Havre, à 600 mètres du Volcan, à 700 mètres de l'appartement témoin Perret et à moins de 1 km de l'église Saint-Joseph. Situé à 1,6 km de la plage du Havre, il propose une connexion Wi-Fi gratuite et une réception ouverte 24h/24."", ""Il dispose également d'une télévision à écran plat, d'un coin salon, d'un lave-linge et d'une cuisine entièrement équipée avec un micro-ondes. Sa salle de bains est pourvue d'une douche et d'une baignoire."", ""Vous séjournerez à proximité de l'église Saint-Michel, des docks Vauban et du musée des Beaux-Arts André Malraux. L'aéroport de Deauville-Normandie, le plus proche, est implanté à 14 km. ""]",49.487750987696,0.1142534730160001
90,Le Havre,49.4938975,0.1079732,10.96,14.69,0.03,6.86,34.22,3,Hilton Garden Inn Le Havre Centre,https://www.booking.com/hotel/fr/hilton-garden-inn-le-havre-centre.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=483d4b1c5e57f7ce433a1bc76eb7352a&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=c5d66433a13c0227&srepoch=1651500904&all_sr_blocks=777269509_336040547_2_42_0&highlighted_blocks=777269509_336040547_2_42_0&matching_block_id=777269509_336040547_2_42_0&sr_pri_blocks=777269509_336040547_2_42_0__33100&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,7","[""Le Hilton Garden Inn Le Havre Centre est situé sur le front de mer du Havre, à 350 mètres de la plage et à 300 mètres de l'église Saint-Joseph. Vous séjournerez à proximité du musée des Beaux-Arts André Malraux, de l'école de commerce de Normandie et du musée Maison de l'Armateur. Il propose une réception ouverte 24h/24, un service d'étage et une bagagerie."", 'Tous les logements comprennent un minibar.', ""L'hôtel sert un petit-déjeuner continental."", ""Les lieux d'intérêt à proximité du Hilton Garden Inn Le Havre Centre incluent le Volcan, l'appartement témoin Perret et l'église Saint-Michel. L'aéroport de Deauville-Normandie, le plus proche, est à 15 km. ""]",49.49008699,0.097746957
91,Le Havre,49.4938975,0.1079732,10.96,14.69,0.03,6.86,34.22,3,Eklo Hotels Le Havre,https://www.booking.com/hotel/fr/eklo-hotels-le-havre.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=483d4b1c5e57f7ce433a1bc76eb7352a&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=c5d66433a13c0227&srepoch=1651500904&all_sr_blocks=137103405_200993181_0_0_0&highlighted_blocks=137103405_200993181_0_0_0&matching_block_id=137103405_200993181_0_0_0&sr_pri_blocks=137103405_200993181_0_0_0__8920&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"6,3","['L’Eklo Hotels Le Havre est un établissement de style moderne situé au Havre. Il possède une réception ouverte 24h/24, une cuisine commune et une salle à manger. Vous profiterez aussi d’une terrasse sur place.', 'Les petites chambres insonorisées de l’Eklo Hotels Le Havre sont dotées d’une douche à l’italienne, de toilettes et d’un miroir. Elles sont également équipées d’une télévision à écran plat.', 'Un petit-déjeuner continental est proposé quotidiennement en libre-service moyennant des frais supplémentaires. Un parking privé est disponible sur place et l’hôtel propose d’autres services (articles de toilette et départ tardif) moyennant des frais supplémentaires.', 'L’établissement se trouve à 5 km du musée d’art moderne André-Malraux, à 4 km de la salle polyvalente Docks Océane et à 2 minutes à pied du centre commercial Le Grand Cap. Deauville est à 46 km et Honfleur à 28 km. L’arrêt de tramway et station de métro situé devant l’établissement vous permettra de rejoindre directement la gare ferroviaire ou la plage. ']",49.5198637050259,0.1163261363846004
92,Le Havre,49.4938975,0.1079732,10.96,14.69,0.03,6.86,34.22,3,Boutique Hotel d'Angleterre Le Havre,https://www.booking.com/hotel/fr/comfort-d-angleterre.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=483d4b1c5e57f7ce433a1bc76eb7352a&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=c5d66433a13c0227&srepoch=1651500904&all_sr_blocks=25368202_95459019_0_0_0&highlighted_blocks=25368202_95459019_0_0_0&matching_block_id=25368202_95459019_0_0_0&sr_pri_blocks=25368202_95459019_0_0_0__12669&from_beach_sr=1&from=searchresults#hotelTmpl,"7,1","['Cet établissement est à 5 minutes à pied de la plage. Le Boutique Hotel d’Angleterre Le Havre se trouve dans le centre-ville du Havre, à seulement 100 mètres de la mer, à côté du musée Malraux. Vous profiterez d’une connexion Wi-Fi gratuite dans l’ensemble des locaux.', ""Les chambres du Boutique Hotel d'Angleterre Le Havre disposent d'une télévision par satellite à écran plat et d'une salle de bains privative. Un petit-déjeuner buffet vous sera servi chaque matin."", ""Vous pourrez vous garer en face de l'hôtel. Le stationnement est gratuit la nuit, le dimanche et les jours fériés."", ""Le Boutique Hotel d'Angleterre Le Havre est installé à 30 minutes de route de Honfleur et d'Étretat. Deauville et Trouville sont accessibles à 40 km. ""]",49.4940491518633,0.0993664562702181
93,Le Havre,49.4938975,0.1079732,10.96,14.69,0.03,6.86,34.22,3,Les app'ART - Le Havre Centre St Joseph,https://www.booking.com/hotel/fr/apartments-rue-voltaire.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=483d4b1c5e57f7ce433a1bc76eb7352a&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=c5d66433a13c0227&srepoch=1651500904&all_sr_blocks=116374901_277899839_0_0_0&highlighted_blocks=116374901_277899839_0_0_0&matching_block_id=116374901_277899839_0_0_0&sr_pri_blocks=116374901_277899839_0_0_0__24720&from_beach_sr=1&from=searchresults#hotelTmpl,"7,6","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Les app'ART - Le Havre Centre St Joseph\xa0! "", ""Cet établissement est à 6 minutes à pied de la plage. Situé dans le quartier Perret du Havre, l'établissement Les app'art - Le Havre Centre St Joseph propose des hébergements indépendants avec un balcon. La plage se trouve à seulement 10 minutes de marche."", ""Offrant une vue sur le jardin et la ville, les appartements comprennent une salle de bains avec douche ainsi qu'un salon avec une télévision à écran plat. La cuisine est équipée d'un four, d'un four micro-ondes et d'un lave-vaisselle."", ""Vous trouverez des épiceries et des restaurants à quelques minutes de marche. Les appartements disposent également d'une connexion Wi-Fi gratuite, d'un lave-linge et d'un sèche-linge. Enfin, l'église Saint-Joseph est à 100 mètres. ""]",49.4899774308825,0.102821315344272
94,Le Havre,49.4938975,0.1079732,10.96,14.69,0.03,6.86,34.22,3,Résidence La Frégate,https://www.booking.com/hotel/fr/residence-la-fregate.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=483d4b1c5e57f7ce433a1bc76eb7352a&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=c5d66433a13c0227&srepoch=1651500904&all_sr_blocks=2861302_350738718_2_0_0&highlighted_blocks=2861302_350738718_2_0_0&matching_block_id=2861302_350738718_2_0_0&sr_pri_blocks=2861302_350738718_2_0_0__14800&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"6,9","[""La Résidence La Frégate est située près du centre du Havre, à 3 km de la plage. Elle propose des studios meublés et équipés d'une connexion Wi-Fi gratuite, d'une télévision par satellite et d'une kitchenette."", ""Le petit-déjeuner est servi tous les matins et vous pourrez déguster des plats régionaux au restaurant de la Frégate. L'établissement comprend également un bar et une réception ouverte 24h/24."", 'Un parking gratuit est disponible à proximité de la Résidence La Frégate, qui est bien desservie par les transports en commun. Profitez de votre séjour pour visiter le musée André Malraux. ']",49.4934219676408,0.130219906568527
95,Le Havre,49.4938975,0.1079732,10.96,14.69,0.03,6.86,34.22,3,Suites Clémenceau,https://www.booking.com/hotel/fr/suites-clemenceau.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=483d4b1c5e57f7ce433a1bc76eb7352a&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=c5d66433a13c0227&srepoch=1651500904&all_sr_blocks=749968204_331261258_2_0_0&highlighted_blocks=749968204_331261258_2_0_0&matching_block_id=749968204_331261258_2_0_0&sr_pri_blocks=749968204_331261258_2_0_0__19491&from_beach_sr=1&from=searchresults#hotelTmpl,"8,7","[""Bénéficiant d'une vue sur son jardin et d'une connexion Wi-Fi gratuite, le Suites Clémenceau propose des hébergements idéalement situés au Havre, à proximité de la plage du Havre, de l'église Saint-Joseph et du Volcan."", ""Les hébergements disposent d'une télévision à écran plat, d'une salle de bains privative et d'une kitchenette entièrement équipée avec un micro-ondes. Un réfrigérateur, des plaques de cuisson, un grille-pain, une bouilloire et une machine à café sont également fournis."", ""Vous séjournerez à proximité de l'appartement témoin Perret, de l'église Saint-Michel et du musée des Beaux-Arts André Malraux. L'aéroport de Deauville-Normandie, le plus proche, est implanté à 15 km. ""]",49.492307355227,0.0970459065099997
96,Le Havre,49.4938975,0.1079732,10.96,14.69,0.03,6.86,34.22,3,Kyriad Le Havre Centre,https://www.booking.com/hotel/fr/kyriadlehavrecentre.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=483d4b1c5e57f7ce433a1bc76eb7352a&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=c5d66433a13c0227&srepoch=1651500904&all_sr_blocks=5193901_191425458_2_42_0&highlighted_blocks=5193901_191425458_2_42_0&matching_block_id=5193901_191425458_2_42_0&sr_pri_blocks=5193901_191425458_2_42_0__16000&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"6,9","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Kyriad Le Havre Centre\xa0! "", ""L'hôtel Kyriad Le Havre Centre est situé à proximité de la mer en Normandie. Il propose des chambres avec salle de bains privative, télévision par satellite et connexion Wi-Fi gratuite."", ""Le restaurant de l'hôtel Kyriad sert le petit-déjeuner, le déjeuner et le dîner. Il vous propose une cuisine à la fois créative et traditionnelle. Un bar est également à votre disposition sur place."", ""Toutes les chambres sont desservies par un ascenseur. Vous pourrez profiter de la réception ouverte 24h/24, ainsi que d'une bibliothèque et d'une table de billard."", ""L'aéroport le Havre - Octeville est situé à moins de 10 km de l'hôtel Kyriad Le Havre Centre. ""]",49.4930892083041,0.130961537361145
97,Le Havre,49.4938975,0.1079732,10.96,14.69,0.03,6.86,34.22,3,Zenitude Hôtel-Résidences Le Havre,https://www.booking.com/hotel/fr/appart-city-cap-affaires-le-havre.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=483d4b1c5e57f7ce433a1bc76eb7352a&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=c5d66433a13c0227&srepoch=1651500904&all_sr_blocks=2258904_188169925_0_2_0&highlighted_blocks=2258904_188169925_0_2_0&matching_block_id=2258904_188169925_0_2_0&sr_pri_blocks=2258904_188169925_0_2_0__12160&from_beach_sr=1&from=searchresults#hotelTmpl,"6,6","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Zenitude Hôtel-Résidences Le Havre\xa0! "", ""Le Zenitude Hôtel-Résidences Le Havre vous accueille au Havre, à seulement 15 minutes à pied de la gare, dans le centre-ville. Ses studios meublés sont pourvus d'une cuisine entièrement équipée."", 'Chaque appartement du Havre Zenitude comprend une télévision par satellite à écran plat et un coin cuisine équipé d’un lave-vaisselle et d’une cafetière. Les hébergements sont desservis par un ascenseur et dotés d’une connexion Internet par câble gratuite.', 'Un petit-déjeuner buffet complet est servi du lundi au samedi. La Zenitude Le Havre Residence assure un service de blanchisserie.', 'L’établissement est facilement accessible depuis les routes E05 et E44. Le terminal ferry permettant de rejoindre le Royaume-Uni se trouve à seulement 20 minutes. ']",49.5000888729802,0.1412934064865115
98,Le Havre,49.4938975,0.1079732,10.96,14.69,0.03,6.86,34.22,3,Hotel de Charme La Bonne Adresse,https://www.booking.com/hotel/fr/des-phares.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=483d4b1c5e57f7ce433a1bc76eb7352a&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=c5d66433a13c0227&srepoch=1651500904&all_sr_blocks=5836302_243197698_0_0_0&highlighted_blocks=5836302_243197698_0_0_0&matching_block_id=5836302_243197698_0_0_0&sr_pri_blocks=5836302_243197698_0_0_0__15160&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,3","[""Cet établissement est à 3 minutes à pied de la plage. Situé à seulement 150 mètres des plages du Havre, l'Hôtel La Bonne Adresse se trouve dans un quartier résidentiel de Sainte-Adresse. Il propose des chambres avec salle de bains privative et connexion Wi-Fi gratuite."", ""Les chambres de l'Hotel de Charme La Bonne Adresse sont équipées d'un téléphone, d'une télévision à écran plat et d'une salle de bains privative. Chaque chambre dispose d'un plateau de courtoisie avec du thé et du café et certaines donnent sur la mer."", ""Vous pourrez vous détendre sur la terrasse de l'hôtel ou dans la cour."", ""L'Hôtel La Bonne Adresse se trouve à 2 minutes en voiture du centre du Havre. Moyennant des frais supplémentaires, vous aurez accès au parking sur place, sous réserve de disponibilité. L'hôtel se trouve à 35 minutes de route de Deauville et à 20 minutes de Honfleur et d'Étretat."", 'Cet hôtel entièrement rénové en 2021 a conservé son style de maison familiale. Venez découvrir la nouvelle décoration. ']",49.50318944974505,0.0888213515281677
99,Le Havre,49.4938975,0.1079732,10.96,14.69,0.03,6.86,34.22,3,Novotel Le Havre Centre Gare,https://www.booking.com/hotel/fr/novotellehavre.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=483d4b1c5e57f7ce433a1bc76eb7352a&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=c5d66433a13c0227&srepoch=1651500904&all_sr_blocks=5193820_309327672_2_2_0&highlighted_blocks=5193820_309327672_2_2_0&matching_block_id=5193820_309327672_2_2_0&sr_pri_blocks=5193820_309327672_2_2_0__26400&from_beach_sr=1&from=searchresults#hotelTmpl,"7,7","[""Le Novotel Le Havre est situé sur le front de mer au niveau des Docks Vauban, à proximité du centre du Havre. Il propose un hébergement moderne et confortable. Il se trouve à 30 minutes en voiture de Honfleur et d'Étretat, ainsi qu'à 40 km de Deauville."", ""Cet hôtel moderne possède des chambres contemporaines dotées d'une salle de bains privative moderne, d'une télévision par satellite et d'une connexion Wi-Fi."", ""Dégustez une cuisine simple, savoureuse, saine et équilibrée au Novotel Café. Ce restaurant climatisé possède une terrasse. Un service d'étage est en outre assuré 7j/7."", ""Vous aurez accès à 2 parkings publics et à une salle de sport. L'établissement constitue ainsi un pied-à-terre idéal pour un voyage d'affaires ou un séjour en couple ou en famille au Havre. ""]",49.491608314711,0.1252698898315429
100,Rouen,49.4404591,1.0939658,12.07,14.68,0.12,6.71,39.32,4,Mercure Rouen Centre Cathédrale,https://www.booking.com/hotel/fr/mercure-rouen-centre.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=4a57d1185f284f473ff7206117c62811&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=82dc64355c74071b&srepoch=1651500909&all_sr_blocks=5703803_246100542_2_2_0&highlighted_blocks=5703803_246100542_2_2_0&matching_block_id=5703803_246100542_2_2_0&sr_pri_blocks=5703803_246100542_2_2_0__24600&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,2","[""Le Mercure Rouen Centre Cathédrale propose des chambres climatisées dotées d'une télévision par satellite, d'une connexion Wi-Fi gratuite et d'une salle de bains privative dans le centre de Rouen, à 160 mètres de la cathédrale Notre-Dame et à 3 km du palais des sports de Rouen."", ""L'établissement sert un petit-déjeuner complet que vous pourrez déguster dans le confort de votre chambre. Un petit-déjeuner express est également disponible. Vous pourrez par ailleurs prendre un verre au bar de l'hôtel."", ""Le Mercure Rouen Centre se trouve à seulement quelques pas de la place du Vieux Marché et du Gros-Horloge. La gare de Rouen est située à seulement 1 km. L'établissement met un parking privé souterrain à votre disposition. ""]",49.4411728465654,1.0951754450798048
101,Rouen,49.4404591,1.0939658,12.07,14.68,0.12,6.71,39.32,4,Best Western Plus Hotel Litteraire Gustave Flaubert,https://www.booking.com/hotel/fr/hotellitterairegustaveflaubert.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=4a57d1185f284f473ff7206117c62811&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=82dc64355c74071b&srepoch=1651500909&all_sr_blocks=5115145_88918577_2_2_0&highlighted_blocks=5115145_88918577_2_2_0&matching_block_id=5115145_88918577_2_2_0&sr_pri_blocks=5115145_88918577_2_2_0__25350&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,6","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Best Western Plus Hotel Litteraire Gustave Flaubert\xa0! "", 'Situé dans le centre historique de Rouen, à 3 km du Kindarena, le Best Western Plus Hotel Litteraire Gustave Flaubert propose des hébergements à la décoration inspirée par l’œuvre littéraire de Gustave Flaubert. Une connexion Wi-Fi gratuite est accessible dans l’ensemble de l’établissement.', ""Les chambres élégantes disposent d’une télévision par satellite à écran plat. Chacune est également pourvue d’une salle de bains privative. Certaines possèdent une station d'accueil pour iPod."", 'Chaque matin, le petit-déjeuner vous sera servi dans la salle dédiée ou dans le confort de votre chambre. Après une journée bien remplie, vous pourrez vous détendre en savourant un verre dans le salon à cocktails de l’hôtel. Par ailleurs, vous trouverez de nombreux restaurants français et internationaux dans les environs.', 'Vous séjournerez à seulement 10 minutes de marche de la cathédrale Notre-Dame de Rouen et à 800 mètres du musée des Beaux-Arts. Un parking privé est accessible sur réservation et moyennant des frais supplémentaires. Des places de stationnement publiques sont également disponibles autour du BEST WESTERN Hôtel Littéraire Gustave Flaubert. ']",49.4430642307644,1.08660310506821
102,Rouen,49.4404591,1.0939658,12.07,14.68,0.12,6.71,39.32,4,"Holiday Inn Express - Rouen Centre - Rive Gauche, an IHG Hotel",https://www.booking.com/hotel/fr/holiday-inn-express-rouen-centre-rive-gauche.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=4a57d1185f284f473ff7206117c62811&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=82dc64355c74071b&srepoch=1651500909&all_sr_blocks=451367701_244938074_2_41_0&highlighted_blocks=451367701_244938074_2_41_0&matching_block_id=451367701_244938074_2_41_0&sr_pri_blocks=451367701_244938074_2_41_0__23440&from=searchresults#hotelTmpl,"8,5","['Installé à 3,1 km de la cathédrale Notre-Dame de Rouen, l’Holiday Inn Express - Rouen Centre - Rive Gauche, an IHG Hotel vous propose un restaurant, un parking privé, un bar et un salon commun. L’établissement dispose d’une réception ouverte 24h/24 et d’une connexion Wi-Fi gratuite.', 'Les chambres de l’hôtel comprennent la climatisation, un bureau, une bouilloire, un coffre-fort et une télévision à écran plat. Leur salle de bains privative est pourvue d’une douche. Les serviettes de toilette et le linge de lit sont fournis dans chaque hébergement.', 'Le matin, vous pourrez déguster un petit-déjeuner buffet ou continental sur place.', 'L’Holiday Inn Express - Rouen Centre - Rive Gauche, an IHG Hotel se trouve à 3,2 km du Kindarena, le palais des sports de Rouen. L’aéroport de Deauville-Normandie, le plus proche, est accessible à 86 km. ']",49.429988,1.0723980000000002
103,Rouen,49.4404591,1.0939658,12.07,14.68,0.12,6.71,39.32,4,Brit Hotel Confort Rouen Centre,https://www.booking.com/hotel/fr/le-relais-des-2-rivieres.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=4a57d1185f284f473ff7206117c62811&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=82dc64355c74071b&srepoch=1651500909&all_sr_blocks=26262401_265556212_0_2_0&highlighted_blocks=26262401_265556212_0_2_0&matching_block_id=26262401_265556212_0_2_0&sr_pri_blocks=26262401_265556212_0_2_0__14320&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,5","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Brit Hotel Confort Rouen Centre\xa0! "", 'Le Brit Hotel Confort Rouen Centre se situe dans le centre de Rouen, à proximité de la faculté de médecine et à 4 km de la salle omnisports Le Kindarena. Il propose des chambres avec salle de bains privative, une terrasse et une connexion Wi-Fi gratuite.', 'Les chambres comprennent un bureau et une télévision par satellite à écran plat.', 'Chaque matin, le Brit Hotel Confort Rouen Centre sert un petit-déjeuner buffet. Sur place, vous disposerez aussi de distributeurs automatiques.', 'Vous séjournerez à 650 mètres du Centre de formation médicale. Enfin, le Brit Hotel Confort Rouen Centre se trouve à 1,5 km de la cathédrale de la ville et 8 minutes en voiture de la gare de Rouen-Rive-Droite. ']",49.4386953629876,1.10920339822769
